x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
6,A,0.5203463368715742,18,B,0.4209527716808168,24,D,0.0403166897689231,37,15113.223524972467
15,B,0.9307257945453972,2,A,0.3682008690547452,82,D,0.1701504469852869,94,15147.777620133144
89,A,0.9324277829788152,59,B,0.2841323629396526,7,B,0.0526777785197289,55,15240.851985981422
59,E,0.9693301253516604,34,B,0.2867978272837241,36,C,0.5011611532891078,64,15288.980781926308
1,A,0.1253788841081876,28,B,0.8006285520189139,89,C,0.9584892450045638,20,15389.964628671843
0,B,0.1605578107631702,74,B,0.2563794783691303,92,B,0.582436186899934,40,15400.682933927994
47,D,0.6767366986798866,69,D,0.2221620574385171,58,A,0.5554041158508431,19,15454.68327547676
11,B,0.5414344766098449,82,C,0.6980196278388539,27,D,0.8266863516619242,59,15461.768256623916
68,C,0.0184659048932359,44,D,0.2874630660406793,52,A,0.9289488818197384,74,15474.878458589192
36,C,0.0619750359895193,26,A,0.0131309376530758,70,B,0.6985552315253776,58,15494.197181844344
31,C,0.8880803822588051,68,E,0.931766387076656,54,B,0.8953773705378261,73,15560.63015906786
8,C,0.8688707955393863,89,B,0.3135638869834982,35,B,0.1752162789950885,54,15592.298953420406
98,E,0.3572709219960451,34,A,0.7643774518680987,61,B,0.5034070318737301,2,15617.7498738966
18,D,0.8910506169305347,18,E,0.4689873273214826,14,E,0.3646050375934911,13,15619.267861886448
47,D,0.5936750743979018,16,B,0.1340798185564592,53,B,0.3325213031862598,44,15665.11509054371
79,B,0.8059056470189019,34,B,0.6619282384736045,60,A,0.2142502995427898,94,15703.11220749122
2,A,0.4274310711602143,76,E,0.2315598269633442,96,B,0.8939965828844857,98,15714.461644263984
19,B,0.1133983273449087,77,D,0.2879178749350316,53,A,0.4503692191505105,59,15737.059485921494
23,B,0.4337270626460162,29,E,0.0324063640626278,68,B,0.5302540242558096,48,15747.917966614685
53,B,0.4572997979968979,47,E,0.0164033501137069,28,B,0.2763106966932033,8,15749.725920807654
32,B,0.550944193840603,56,C,0.5136194572143569,80,E,0.9628508931742792,53,15751.343817145393
23,D,0.105582712904428,16,B,0.0577949088824693,26,B,0.6112100032911645,69,15757.133983630054
74,A,0.9914018630496114,14,B,0.2094175720042579,80,D,0.0006941788555714,92,15763.684844322112
71,B,0.2441368208069063,81,D,0.9238071517671008,67,E,0.2678924648018882,51,15768.817888791888
35,D,0.1985524035370929,13,D,0.0828554586014854,11,E,0.9993475915738884,62,15774.63350400699
37,B,0.5268029188559366,13,C,0.2907894986216991,22,D,0.9747748238426426,51,15791.108369412228
83,C,0.5372081793948886,44,C,0.7265281621381693,49,E,0.54461647659615,21,15804.289807242243
98,B,0.4398207378332442,96,C,0.8843250874634897,74,B,0.5641172700841631,54,15806.059045958276
88,B,0.7718921463252545,37,D,0.046211149517626,99,D,0.9015884966892124,2,15820.966900379031
98,E,0.5166544007286027,62,E,0.1854395194093395,75,B,0.708565940457061,1,15823.366643700068
24,C,0.6096954551449841,74,B,0.3878834401380908,72,E,0.9322163862731688,58,15825.44808257398
92,A,0.7237463854077856,10,B,0.3609942352030909,87,C,0.4791329743769622,27,15826.533583667824
17,B,0.0250251015638666,47,A,0.2885257348054391,81,D,0.9759007170426014,36,15830.485046909487
81,A,0.5706441825450448,25,D,0.2423075903212108,26,A,0.5395497848882312,68,15831.544301005417
65,C,0.8841944712283692,66,D,0.2686588347720446,58,E,0.6448389692477176,8,15846.689565718683
53,B,0.0173887429254339,24,C,0.1334255772121783,8,C,0.0825668609215283,61,15864.8484646791
34,E,0.4051821038009611,80,A,0.1633266225371411,32,E,0.6116300950913731,31,15874.256319299468
79,D,0.92622745020583,60,A,0.6067668998189265,69,B,0.7677759464986229,80,15914.394109280602
60,E,0.3531544022825378,85,D,0.2921911217606477,50,B,0.439304346338914,74,15918.621485415571
40,E,0.4587288242002408,92,C,0.3996852703761882,96,B,0.5024382099278694,34,15931.303222656828
99,D,0.9815413930443128,25,B,0.4119663907063156,39,C,0.3933274211373854,46,15940.144573181788
32,D,0.1993238589505738,33,C,0.1097374967110215,5,B,0.9690415072729684,17,15973.76604767315
67,D,0.0652551891250059,89,B,0.8194937898564864,3,E,0.4766242363206232,35,15978.575256893731
32,B,0.8594225908613043,8,D,0.9563596676725338,2,E,0.1262113442026724,18,15988.63947426056
13,A,0.8684653412123685,39,C,0.2635418572923104,12,E,0.0288721828386501,24,15989.311505756556
20,A,0.4720778346800132,74,A,0.2944101857151117,25,D,0.7724691970697619,45,16012.46240088018
47,D,0.5142071744772863,6,E,0.6931538132182149,33,E,0.5476728484366619,59,16051.328026490495
19,E,0.835806369617836,29,A,0.0805883812354161,76,B,0.0027705053658392,94,16057.16374460758
7,C,0.7385594981157951,65,B,0.9073229357718736,52,D,0.3825226373647218,22,16067.39884018065
6,D,0.2651490022170106,29,D,0.1205893072315923,46,D,0.9140492701598564,77,16074.858855466757
66,E,0.0168933550715184,67,C,0.7320624709104311,7,D,0.9477549260522014,26,16075.50170781173
16,E,0.4797001625335457,57,D,0.2915150759261738,75,D,0.0535592483456615,34,16079.526022916474
32,B,0.8589123260956414,54,D,0.3232647182802832,7,C,0.123422413698587,76,16086.760093059638
47,B,0.8958346766901621,13,B,0.1408446452877105,18,E,0.0048703450337886,54,16114.09705896457
75,A,0.956226197076154,76,D,0.646337828992956,73,C,0.8686737122609532,35,16117.92786476598
58,A,0.8795632376127812,88,C,0.794994361203098,31,A,0.070886225825519,87,16119.210978744984
85,C,0.5800435552980984,76,A,0.9502415754720828,20,C,0.107900152219896,96,16145.412534252277
21,C,0.4446055992361009,76,D,0.3315494346315487,63,D,0.2276226495747326,70,16146.245827165782
29,C,0.774849846534099,36,C,0.6211809101838269,22,E,0.9172495516453348,8,16159.12213349433
37,C,0.7398216343655964,43,C,0.4149929482813532,90,E,0.688234007286482,20,16164.359711680772
50,E,0.5381434300814544,5,B,0.5578436727407863,88,B,0.616881359767449,31,16164.467919959883
53,E,0.0873273725584691,25,D,0.1629317292271002,70,C,0.7846569056731458,65,16179.008361837508
7,A,0.9260813467869188,13,B,0.5817528910471457,41,E,0.6932844976425228,43,16216.334715880655
26,B,0.4556025375016621,7,A,0.8490822692298469,34,A,0.7459268206811841,88,16243.521110990683
26,B,0.3633337819162643,23,A,0.8636531542195244,1,A,0.0736564386979637,64,16252.238768866937
97,D,0.6295673951687717,85,C,0.4833893276056237,91,C,0.5897652964409968,74,16300.696020956691
20,E,0.6738379611669769,38,D,0.2357464654464556,70,B,0.7532072872558788,79,16305.56384016542
29,C,0.2106879170303014,48,C,0.8366789740746627,75,A,0.5656586203332957,86,16343.92754915372
96,C,0.8369388448099562,84,D,0.999428516832466,51,B,0.0117948733645241,14,16348.300100305984
27,D,0.2899370936623778,62,B,0.3771596419252905,16,C,0.2111198894828793,26,16351.394442187622
63,B,0.1866839259143167,25,A,0.924368705165402,85,E,0.9628999970669908,15,16356.008102118289
96,C,0.4063998528544974,9,A,0.9834601241333992,8,B,0.7046946409211439,45,16377.894543629363
68,B,0.7305600808974653,76,B,0.3956132858021053,51,A,0.6885049008802295,96,16388.03805325828
60,D,0.9654581784398034,57,E,0.7162844169503473,2,B,0.6602524418183088,71,16416.2084356768
47,B,0.8092812643714332,13,E,0.5810925031790686,21,E,0.1278080001832259,47,16420.942504218925
18,B,0.9403483776701916,72,E,0.7221936886967122,53,E,0.0040827809919437,64,16431.951163809696
3,B,0.1406058040765267,70,D,0.154152734591951,35,A,0.4406523180717622,18,16446.483505298253
34,C,0.0711767988636767,38,B,0.3667198396571512,38,B,0.4443244048453104,89,16602.547821546454
63,A,0.5577047619066712,30,D,0.0627980407531335,17,B,0.8118054511680517,36,16606.129601785913
48,E,0.2902974830440343,49,D,0.6132161367471246,80,D,0.181567516357379,57,16617.328648572664
16,B,0.8280549729692729,15,B,0.9266964289027227,26,A,0.2751111630991738,54,16644.415724211787
43,B,0.6719878714023261,71,D,0.5602832456324254,98,B,0.0782423316893684,52,16653.87706773946
91,B,0.9707281639857944,50,B,0.0703316205302887,95,C,0.3998750352879641,46,16685.24113494637
29,A,0.2547923557313042,14,E,0.930377399899152,66,D,0.2559897484926612,2,16726.344377283633
92,D,0.4857841143552324,88,E,0.1329649106464634,12,A,0.2628958441521359,87,16726.35493661509
45,C,0.5012404774253533,37,D,0.882941429039696,16,E,0.2540530871186176,85,16735.771164878952
5,A,0.2391767948573762,78,A,0.7142272457515233,60,A,0.2315185091488434,61,16742.25527488303
98,B,0.5900933994880078,88,B,0.6363677552717731,17,C,0.3197930302912984,0,16763.631989616086
36,A,0.4432859860792395,70,C,0.5868475976249672,16,C,0.5366901647818978,38,16774.343484139536
23,A,0.4467215559898736,89,C,0.1311492148414601,55,E,0.4377102771450807,72,16776.311718302903
92,A,0.3627366479724836,71,D,0.5008437523747157,47,E,0.0634469612256247,32,16784.216715713705
45,D,0.016929352425535,81,A,0.1966930383540626,15,E,0.4258598637597716,22,16795.108036318128
52,E,0.522095236914789,20,B,0.5717838720973092,85,D,0.8462782545125855,33,16801.349974247303
94,C,0.3352478357003311,15,E,0.4473437444057205,24,C,0.1007041174672144,48,16806.98236922865
98,D,0.0013198689843296,66,D,0.6796755617894944,64,E,0.9443615993316552,48,16808.72558865753
59,D,0.307943707661932,64,B,0.9824970298622098,26,C,0.3085903707649874,98,16841.74557907776
96,E,0.278628333089757,12,B,0.3610154036157221,13,D,0.0145356294015026,48,16844.91005922435
62,D,0.3934481532236358,63,B,0.616713496339963,91,D,0.2531555790643172,9,16850.535099323075
84,A,0.1318519896433969,60,A,0.8644069265335954,99,C,0.0696596205547034,95,16875.1655272718
31,A,0.5076838246350844,31,B,0.0929266335509106,49,E,0.566381346056672,65,16879.590633588847
86,B,0.69244035251813,11,A,0.8002460612674462,95,A,0.3163251275505496,70,16886.642399835284
32,D,0.6301855690545725,94,A,0.2394249707303032,28,B,0.8068766139246706,87,16897.207753502025
66,B,0.8037549475691906,40,B,0.5402760185908376,80,C,0.732625088123752,66,16914.490802943525
17,C,0.4520082879870811,65,E,0.991501438534984,27,D,0.4685964594867758,75,16938.223877649216
24,A,0.5190917303397282,7,B,0.98405207876826,20,E,0.5606016108413044,38,16944.92003143451
94,C,0.8104019408589833,58,E,0.3157976394815949,23,B,0.6087696009810202,41,16962.106494445383
53,E,0.4277011708192385,24,D,0.1317629561639666,45,C,0.270704687395495,99,16970.78472991049
57,A,0.7015993498995969,4,C,0.9381850367628944,59,A,0.1393763731941875,90,16985.79607241877
66,C,0.4346023687179918,44,D,0.8935294349989268,98,A,0.3765188160543566,0,16994.836294583805
45,E,0.4177361945115626,1,A,0.6160318962374175,19,D,0.0948575461139799,45,17013.35335699428
23,C,0.7602056245291603,41,D,0.0324103888375233,51,D,0.3148633754053885,35,17025.90389154616
31,E,0.1748369154662111,37,C,0.7512803240918929,21,D,0.5526021607777161,95,17029.09664489988
46,E,0.3385859719415736,2,C,0.1608552132414014,67,C,0.5401125241314673,90,17060.372620817587
85,A,0.2241722767469017,45,E,0.9430212717005068,15,A,0.1206133744392556,43,17067.28983995442
22,B,0.3591099429675971,21,D,0.4351260697970801,20,A,0.0083391000040078,30,17073.462997581773
65,E,0.230374822366024,32,A,0.6151156081733508,43,D,0.0889435619406481,96,17074.69960889832
26,E,0.5794056310866547,31,A,0.2810799386056759,61,D,0.0361500419508676,57,17085.47232690647
1,A,0.7981708026178452,16,E,0.4750758824106421,20,E,0.4004688894072848,95,17099.36020289676
89,B,0.7866130612179019,81,E,0.7546355032196034,10,A,0.3897501861724948,3,17124.283965112412
16,D,0.3645009645487924,55,D,0.4920165624712032,59,D,0.2416153653045837,52,17144.194397798656
32,D,0.9887604058942616,2,E,0.8471973294689379,36,D,0.2154444596648596,88,17152.336273595505
8,B,0.5938543647058008,69,C,0.7130274359995731,43,D,0.3964199164584064,92,17166.577043310408
42,C,0.3994003017782948,48,A,0.0773595723045462,21,E,0.0865735782227469,56,17213.087783289113
47,A,0.8355392792414255,54,C,0.6068354042954113,83,A,0.2143091249952162,72,17213.716594169695
38,B,0.7298740126426408,76,B,0.6125994326603144,65,A,0.4056919048545585,77,17226.548564883145
92,D,0.7492753368241044,30,C,0.3808983523910829,42,A,0.0948299142435786,49,17300.714030078714
41,E,0.1961393497338716,80,A,0.3227239275416713,74,E,0.8408136728046105,4,17306.305571199104
25,D,0.4683243073685551,20,B,0.062887594010305,20,C,0.6760184979567729,51,17360.770290476445
98,E,0.8618281308246027,15,D,0.446156478438557,32,E,0.3831192488464777,16,17374.156279432864
49,A,0.5040380076287573,16,B,0.336596457851461,16,B,0.1503983092288745,31,17388.527027741842
24,E,0.6834527434210503,95,E,0.9510628096842508,35,E,0.1941873118687342,5,17391.20891741465
23,B,0.5879337330342645,0,A,0.6741743818453513,13,B,0.120089584747744,68,17410.648336274924
12,E,0.8423567877183821,71,E,0.4600614105676832,36,D,0.1600838272735332,92,17410.87609128226
59,C,0.2845608397616026,64,C,0.7546119806218852,30,B,0.4225141389701553,91,17413.067365328745
6,B,0.5754752778863649,65,D,0.7787696375915263,3,E,0.2456646652813097,60,17463.8226084375
56,A,0.1232346680098039,36,A,0.4804558915744864,5,C,0.8845784768612241,9,17482.94107754045
35,B,0.6902107766994678,23,D,0.0757578020737574,49,A,0.9609287300342,22,17485.725934312475
44,C,0.7319678383527121,90,A,0.7805511322484789,84,E,0.6913650434911426,52,17490.90564294589
19,A,0.0428373211889984,83,E,0.0902840427878434,76,A,0.8087611094468826,60,17509.31813955866
64,D,0.6757909636279851,61,C,0.847506826505088,37,B,0.2551195355791215,18,17515.051954297636
7,C,0.4146901541657863,20,B,0.3341568926086162,78,D,0.6650239741581233,3,17527.16636648533
15,A,0.1240968761096823,36,D,0.6382409644283809,4,D,0.0579986529361278,45,17550.01735666815
13,E,0.4199075476984676,34,A,0.7404044529120518,37,E,0.9602160853089958,31,17564.464268562526
75,B,0.1942329296955817,37,A,0.0351924653260006,23,B,0.6702069653069417,83,17568.846694874344
86,A,0.4155595321233165,52,D,0.3846143058451984,17,B,0.3168511714729831,45,17587.817517924606
14,B,0.3843390279585277,14,B,0.6041430079993941,92,A,0.7730415587839066,61,17596.049361147907
91,E,0.7383916369360575,41,C,0.8481442472969409,31,B,0.0157994492039891,91,17631.338852927973
97,A,0.7742155581663588,93,A,0.7177696831804092,70,C,0.3762362353904112,53,17650.191151059287
65,D,0.6070286543845467,3,A,0.8961411642089468,93,D,0.8956577629644202,99,17724.20642988778
31,C,0.0226868421824475,38,D,0.0827226711545771,89,C,0.2631995630782321,86,17726.019524351814
86,A,0.931022279070994,78,D,0.0718220022058115,71,C,0.6679143120790633,66,17759.159226147593
62,E,0.6862332800964477,22,A,0.7135249407759726,88,A,0.3601036823996926,23,17762.177054270083
85,A,0.0341954499211888,14,A,0.398528240997816,29,B,0.392364335686694,65,17770.500208097314
50,B,0.8188328992141178,89,A,0.4816312612509396,87,A,0.7459370501544841,17,17772.295948453953
24,A,0.2002661547179961,11,E,0.6043160356090225,29,D,0.9102059981969132,95,17775.792179518696
57,D,0.5792211895711068,81,A,0.9859414617473108,4,A,0.1667185229654095,47,17795.10072212169
62,A,0.4666343699501871,69,C,0.0671661555369341,3,C,0.2768921087555468,45,17795.43037961601
61,C,0.4198387823550766,81,C,0.1088948894261849,50,A,0.4877851826226335,47,17798.52171872021
21,A,0.8897137201243975,53,B,0.8293132356144775,8,B,0.6138160659076112,61,17801.194429195202
57,B,0.4373612915626147,87,D,0.0205242611562354,54,A,0.4677871127874008,93,17812.338722781366
57,A,0.0753441175731507,37,B,0.450454840728404,32,B,0.805528694932143,26,17826.275105937202
85,D,0.9466387272149526,27,A,0.7741182896318359,92,C,0.7680948846147487,61,17837.515268380885
48,E,0.9205352312396275,78,D,0.195268821034093,30,B,0.4052429220355944,77,17873.252095683285
51,A,0.6844326895815988,18,A,0.1870101130655745,82,B,0.0406118726605383,64,17885.24522591348
41,A,0.467892528132025,68,D,0.3102523443326799,53,B,0.1944963788173793,51,17897.781570782226
69,C,0.0928594729435212,63,E,0.1500103389149447,60,B,0.4869526492092453,0,17899.193740992443
14,D,0.7907481185774762,3,E,0.6785528537218904,65,D,0.9275137566620668,49,17902.74450689595
53,E,0.0754779144240289,80,E,0.2001375514974669,19,E,0.5675694868517948,39,17915.25030077733
59,B,0.0686009848951456,9,B,0.2268575390458137,75,D,0.5303949064433701,71,17920.430274360624
96,A,0.5373838424393681,11,D,0.5749351480917936,84,A,0.7239700433030081,16,17927.693678650332
7,E,0.1601282401846402,68,B,0.967341078396044,60,D,0.1522949481564269,0,17941.882069060204
52,B,0.0077302673403489,6,D,0.9138825723685412,94,D,0.1469184681387372,77,17948.957317065804
59,D,0.4231134309957862,43,A,0.864496729626922,35,B,0.3453951744693334,76,17957.36020960708
4,D,0.1372172316100659,22,E,0.5309238333278207,83,A,0.994852631546434,29,17958.098136025426
67,E,0.1605154152806912,1,E,0.2977518157057207,19,A,0.8759418324993999,76,17968.59965547236
5,B,0.0769106387353346,93,D,0.7057671782732654,44,C,0.6801139004348062,66,17969.545677749193
95,D,0.2050937537236099,36,B,0.3895772797791982,99,B,0.3911549228629711,21,17982.613058976713
93,E,0.7154841797743894,68,B,0.7779089834312092,45,D,0.5546739551767418,34,17986.351953567617
46,D,0.8089273072177914,19,C,0.0161914855773137,17,C,0.3035541179090547,55,18003.35958164453
98,D,0.4525336440293006,89,E,0.5295400409668019,69,C,0.6743070121860527,13,18005.9072158902
54,D,0.5065538158814177,43,E,0.3373504949973722,96,D,0.4188456615574807,44,18013.987836228396
39,C,0.0326550345942026,69,B,0.2490491058357787,73,A,0.1202158942422169,85,18026.79718127729
51,B,0.0693162613713168,92,E,0.6618368376243767,17,B,0.2150879540980595,32,18029.531007311496
15,E,0.2575677256495169,73,B,0.6583733336111101,63,B,0.6086927913367812,11,18031.32625669208
12,E,0.5438984207131475,50,C,0.0370671779435949,33,D,0.6945647026910096,23,18066.43040513035
29,B,0.739551148734993,79,D,0.9476988860158876,78,B,0.0960216646341611,68,18067.58104677644
18,B,0.605003061338033,97,D,0.3618530361505198,2,E,0.8083409770721461,56,18070.824470057225
16,B,0.3921278549867882,30,C,0.917407814398984,71,C,0.8243473859149233,8,18085.07702722199
62,B,0.1183240730031381,99,E,0.5837199881700799,10,C,0.7230819142770252,1,18095.9632570729
18,A,0.7807732348871894,40,A,0.6525904728733848,45,E,0.6835885344460908,58,18100.604541168075
91,E,0.3637860515990571,57,E,0.9605155783199792,95,B,0.2318685860239353,94,18110.858513572355
57,A,0.7360540144827896,4,B,0.8221972796659743,41,A,0.9196219624135762,28,18121.261864938864
54,D,0.5129788419143418,32,A,0.1400350100302484,16,E,0.2685735551690181,92,18121.298450466613
89,D,0.7386620535618252,42,C,0.0052209625933341,46,E,0.1825046393174582,99,18142.87904776725
89,E,0.907289561452572,18,D,0.3085873803417551,29,C,0.638534036703949,54,18143.84969692967
61,D,0.921029516053802,31,D,0.4885375943876235,42,A,0.364104294945478,93,18150.8496010002
22,B,0.5351067800006034,86,E,0.7321498911633945,7,A,0.9330280846619458,21,18151.28323121464
8,A,0.5115083647656388,2,D,0.6610483803727015,39,B,0.4602496084583505,84,18155.571016620284
11,B,0.2656784655028372,0,E,0.3128561714100768,70,A,0.1637185430511538,48,18162.95049794926
0,D,0.9357998315292914,99,B,0.5419959891633567,19,B,0.9575286473948508,11,18167.605822974307
